session_id,trade_id,asset,direction,amount,expiration_seconds,entry_time_utc,entry_time_epoch,exit_time_utc,exit_time_epoch,entry_price,exit_price,outcome,profit,payout_pct,strategy_level,confidence,signal_time_epoch,signal_time_drift_seconds,signal_price,signal_oteo_score,signal_base_oteo_score,signal_confidence,signal_manipulation,signal_level2_enabled,signal_level2_score_adjustment,signal_level2_suppressed_reason,signal_level3_enabled,signal_level3_score_adjustment,signal_level3_suppressed_reason,signal_regime_label,signal_regime_confidence,signal_regime_stable,tick_file_verified,tick_file_path
auto_ghost_1781306703,c45f9d8a-b4be-438b-88a5-b832d09e3cb0,GBPJPY_otc,PUT,20.0,60,2026-06-13 01:25:25 UTC,1781313925.586,2026-06-13 01:26:23 UTC,1781313983.718,209.606,209.714,loss,-20.0,92.0,level3,MEDIUM,1781313925.586,0.0,209.606,80.7,80.7,MEDIUM,True,True,0.0,—,False,0.0,—,—,—,—,True,app\data\tick_logs\GBPJPY_otc\2026-06-13.jsonl
auto_ghost_1781306703,ce3fac3a-697b-4d9b-af7a-1f1739e005c1,AUDUSD_otc,PUT,20.0,60,2026-06-13 01:25:28 UTC,1781313928.103,2026-06-13 01:26:28 UTC,1781313988.735,0.72483,0.72486,loss,-20.0,92.0,level3,MEDIUM,1781313928.103,0.0,0.72483,81.6,81.6,MEDIUM,False,True,0.0,—,False,0.0,—,—,—,—,True,app\data\tick_logs\AUDUSD_otc\2026-06-13.jsonl
auto_ghost_1781306703,c05c2058-24f1-475e-a69f-9ce34ce41c89,LBPUSD_otc,CALL,20.0,60,2026-06-13 01:26:16 UTC,1781313976.196,2026-06-13 01:27:13 UTC,1781314033.82,1.3826e-05,1.3881e-05,win,17.6,88.0,level3,MEDIUM,1781313976.196,0.0,1.3826e-05,81.6,81.6,MEDIUM,False,True,0.0,—,False,0.0,—,—,—,—,True,app\data\tick_logs\LBPUSD_otc\2026-06-13.jsonl
auto_ghost_1781306703,8983fc78-4a93-406a-b275-8003e5cb4923,CHFJPY_otc,CALL,20.0,60,2026-06-13 01:26:48 UTC,1781314008.781,2026-06-13 01:27:49 UTC,1781314069.056,202.583,202.544,loss,-20.0,90.0,level3,MEDIUM,1781314008.781,0.0,202.583,78.2,78.2,MEDIUM,True,True,0.0,—,False,0.0,—,—,—,—,True,app\data\tick_logs\CHFJPY_otc\2026-06-13.jsonl
auto_ghost_1781306703,0f1e0ccf-8ba0-41a6-83e2-793f8b577e5a,MADUSD_otc,PUT,20.0,60,2026-06-13 01:26:51 UTC,1781314011.287,2026-06-13 01:27:49 UTC,1781314069.06,0.13467,0.13423,win,18.400000000000002,92.0,level3,MEDIUM,1781314011.287,0.0,0.13467,81.6,81.6,MEDIUM,False,True,0.0,—,False,0.0,—,—,—,—,True,app\data\tick_logs\MADUSD_otc\2026-06-13.jsonl
auto_ghost_1781306703,71778b42-82cf-47c4-8a23-3b3460badb89,AUDUSD_otc,PUT,20.0,60,2026-06-13 01:27:48 UTC,1781314068.039,2026-06-13 01:28:44 UTC,1781314124.248,0.72513,0.72495,win,18.400000000000002,92.0,level3,HIGH,1781314068.039,0.0,0.72513,81.6,81.6,HIGH,False,True,0.0,—,False,0.0,—,—,—,—,True,app\data\tick_logs\AUDUSD_otc\2026-06-13.jsonl
auto_ghost_1781306703,d46e9719-8fb6-43f8-a1a4-ed09d991fa3b,GBPUSD_otc,PUT,20.0,60,2026-06-13 01:27:56 UTC,1781314076.106,2026-06-13 01:28:54 UTC,1781314134.285,1.32019,1.31961,win,18.400000000000002,92.0,level3,MEDIUM,1781314076.106,0.0,1.32019,91.4,91.4,MEDIUM,False,True,0.0,—,False,0.0,—,—,—,—,True,app\data\tick_logs\GBPUSD_otc\2026-06-13.jsonl
auto_ghost_1781306703,ef7347b8-656b-4648-9dba-72cea61b0f53,EURJPY_otc,PUT,20.0,60,2026-06-13 01:28:00 UTC,1781314080.041,2026-06-13 01:28:59 UTC,1781314139.288,189.627,189.619,win,18.400000000000002,92.0,level3,MEDIUM,1781314080.041,0.0,189.627,84.1,84.1,MEDIUM,False,True,0.0,—,False,0.0,—,—,—,—,True,app\data\tick_logs\EURJPY_otc\2026-06-13.jsonl
auto_ghost_1781306703,614ac920-7d55-4af4-9699-e9f54087f051,CHFJPY_otc,CALL,20.0,60,2026-06-13 01:29:10 UTC,1781314150.801,2026-06-13 01:30:09 UTC,1781314209.352,202.395,202.367,loss,-20.0,89.0,level3,HIGH,1781314150.801,0.0,202.395,80.8,80.8,HIGH,True,True,0.0,—,False,0.0,—,—,—,—,True,app\data\tick_logs\CHFJPY_otc\2026-06-13.jsonl
auto_ghost_1781306703,33ed4e5e-d851-465d-98fc-4f103d64ed83,AUDUSD_otc,CALL,20.0,60,2026-06-13 01:29:31 UTC,1781314171.842,2026-06-13 01:30:29 UTC,1781314229.364,0.72489,0.72532,win,18.400000000000002,92.0,level3,MEDIUM,1781314171.842,0.0,0.72489,87.2,87.2,MEDIUM,True,True,0.0,—,False,0.0,—,—,—,—,True,app\data\tick_logs\AUDUSD_otc\2026-06-13.jsonl
auto_ghost_1781306703,c0f46322-5b56-4e02-8171-06f702f0f81a,MADUSD_otc,PUT,20.0,60,2026-06-13 01:29:34 UTC,1781314174.835,2026-06-13 01:30:34 UTC,1781314234.303,0.13433,0.13474,loss,-20.0,92.0,level3,MEDIUM,1781314174.835,0.0,0.13433,89.3,89.3,MEDIUM,False,True,0.0,—,False,0.0,—,—,—,—,True,app\data\tick_logs\MADUSD_otc\2026-06-13.jsonl
auto_ghost_1781306703,c2998b45-101e-4b4e-a58d-1546a6db4e7c,EURNZD_otc,PUT,20.0,60,2026-06-13 01:30:16 UTC,1781314216.292,2026-06-13 01:31:14 UTC,1781314274.475,2.00683,2.00637,win,18.400000000000002,92.0,level3,MEDIUM,1781314216.292,0.0,2.00683,79.3,79.3,MEDIUM,True,True,0.0,—,False,0.0,—,—,—,—,True,app\data\tick_logs\EURNZD_otc\2026-06-13.jsonl
auto_ghost_1781306703,e346a27d-f736-4239-b498-512563abf27c,GBPJPY_otc,PUT,20.0,60,2026-06-13 01:30:39 UTC,1781314239.107,2026-06-13 01:31:39 UTC,1781314299.492,209.678,209.765,loss,-20.0,92.0,level3,HIGH,1781314239.107,0.0,209.678,83.5,83.5,HIGH,True,True,0.0,—,False,0.0,—,—,—,—,True,app\data\tick_logs\GBPJPY_otc\2026-06-13.jsonl
auto_ghost_1781306703,1071b9ab-0cf3-4878-b86f-6e2424778300,GBPUSD_otc,CALL,20.0,60,2026-06-13 01:31:11 UTC,1781314271.974,2026-06-13 01:32:10 UTC,1781314330.043,1.31914,1.3191,loss,-20.0,92.0,level3,MEDIUM,1781314271.974,0.0,1.31914,93.4,93.4,MEDIUM,False,True,0.0,—,False,0.0,—,—,—,—,True,app\data\tick_logs\GBPUSD_otc\2026-06-13.jsonl
auto_ghost_1781306703,d3706192-147d-4e45-b626-18d71ca29a28,EURJPY_otc,PUT,20.0,60,2026-06-13 01:31:41 UTC,1781314301.492,2026-06-13 01:32:40 UTC,1781314360.156,189.622,189.68,loss,-20.0,92.0,level3,HIGH,1781314301.492,0.0,189.622,93.6,93.6,HIGH,True,True,0.0,—,False,0.0,—,—,—,—,True,app\data\tick_logs\EURJPY_otc\2026-06-13.jsonl
auto_ghost_1781306703,b2832507-b802-4376-a546-c73f8be57d69,CHFJPY_otc,CALL,20.0,60,2026-06-13 01:31:43 UTC,1781314303.495,2026-06-13 01:32:40 UTC,1781314360.154,202.354,202.412,win,17.6,88.0,level3,HIGH,1781314303.495,0.0,202.354,84.0,84.0,HIGH,True,True,0.0,—,False,0.0,—,—,—,—,True,app\data\tick_logs\CHFJPY_otc\2026-06-13.jsonl
auto_ghost_1781306703,b65292a7-6443-44d1-b451-789595d4be00,AUDUSD_otc,CALL,20.0,60,2026-06-13 01:32:37 UTC,1781314357.17,2026-06-13 01:33:35 UTC,1781314415.335,0.72481,0.72491,win,18.400000000000002,92.0,level3,MEDIUM,1781314357.17,0.0,0.72481,83.7,83.7,MEDIUM,False,True,0.0,—,False,0.0,—,—,—,—,True,app\data\tick_logs\AUDUSD_otc\2026-06-13.jsonl
auto_ghost_1781306703,aa03d23d-f48d-400c-a6a2-b99120d0d957,MADUSD_otc,CALL,20.0,60,2026-06-13 01:32:57 UTC,1781314377.78,2026-06-13 01:33:55 UTC,1781314435.382,0.13376,0.13337,loss,-20.0,88.0,level3,MEDIUM,1781314377.78,0.0,0.13376,81.1,81.1,MEDIUM,True,True,0.0,—,False,0.0,—,—,—,—,True,app\data\tick_logs\MADUSD_otc\2026-06-13.jsonl
auto_ghost_1781306703,6aecb374-bb05-4751-84c0-5ed7fe39e07f,GBPJPY_otc,PUT,20.0,60,2026-06-13 01:33:07 UTC,1781314387.284,2026-06-13 01:34:05 UTC,1781314445.449,209.821,209.775,win,18.400000000000002,92.0,level3,MEDIUM,1781314387.284,0.0,209.821,81.2,81.2,MEDIUM,True,True,0.0,—,False,0.0,—,—,—,—,True,app\data\tick_logs\GBPJPY_otc\2026-06-13.jsonl
auto_ghost_1781306703,12907dcb-ddf3-4204-a2c8-eb2356834299,EURNZD_otc,PUT,20.0,60,2026-06-13 01:33:50 UTC,1781314430.342,2026-06-13 01:34:50 UTC,1781314490.584,2.00577,2.00636,loss,-20.0,92.0,level3,MEDIUM,1781314430.342,0.0,2.00577,86.4,86.4,MEDIUM,True,True,0.0,—,False,0.0,—,—,—,—,True,app\data\tick_logs\EURNZD_otc\2026-06-13.jsonl
auto_ghost_1781306703,50845716-e436-4b3d-af73-92ce4c00c5bd,AUDUSD_otc,CALL,20.0,60,2026-06-13 01:34:16 UTC,1781314456.001,2026-06-13 01:35:16 UTC,1781314516.087,0.72473,0.72489,win,18.400000000000002,92.0,level3,MEDIUM,1781314456.001,0.0,0.72473,81.6,81.6,MEDIUM,False,True,0.0,—,False,0.0,—,—,—,—,True,app\data\tick_logs\AUDUSD_otc\2026-06-13.jsonl
auto_ghost_1781306703,1a519b98-1311-43d7-aa9b-494e91ac0874,LBPUSD_otc,CALL,20.0,60,2026-06-13 01:35:47 UTC,1781314547.026,2026-06-13 01:36:46 UTC,1781314606.745,1.3757e-05,1.3811e-05,win,18.400000000000002,92.0,level3,MEDIUM,1781314547.026,0.0,1.3757e-05,81.6,81.6,MEDIUM,False,True,0.0,—,False,0.0,—,—,—,—,True,app\data\tick_logs\LBPUSD_otc\2026-06-13.jsonl
auto_ghost_1781306703,c5593fba-8df4-444e-989b-a12698e4bd49,QARCNY_otc,CALL,20.0,60,2026-06-13 01:35:59 UTC,1781314559.68,2026-06-13 01:36:56 UTC,1781314616.75,1.900735,1.900691,loss,-20.0,92.0,level3,MEDIUM,1781314559.68,0.0,1.900735,81.6,81.6,MEDIUM,False,True,0.0,—,False,0.0,—,—,—,—,True,app\data\tick_logs\QARCNY_otc\2026-06-13.jsonl
auto_ghost_1781306703,87c2903a-9dd5-43d4-b9d1-ef6e51d586e0,GBPUSD_otc,CALL,20.0,60,2026-06-13 01:37:41 UTC,1781314661.855,2026-06-13 01:38:37 UTC,1781314717.44,1.31888,1.31923,win,18.400000000000002,92.0,level3,MEDIUM,1781314661.855,0.0,1.31888,85.8,85.8,MEDIUM,False,True,16.0,—,False,-11.8,—,STRONG_MOMENTUM,73.3,False,True,app\data\tick_logs\GBPUSD_otc\2026-06-13.jsonl
auto_ghost_1781306703,30b08b85-4e5b-4539-bb36-587fbc2bfade,EURJPY_otc,PUT,20.0,60,2026-06-13 01:37:42 UTC,1781314662.857,2026-06-13 01:38:42 UTC,1781314722.976,189.837,189.776,win,18.400000000000002,92.0,level3,HIGH,1781314662.857,0.0,189.837,85.7,85.7,HIGH,False,True,5.0,—,False,-0.8,—,TREND_PULLBACK,71.7,False,True,app\data\tick_logs\EURJPY_otc\2026-06-13.jsonl
auto_ghost_1781306703,873d6885-93ef-4434-96b1-73f5eac0a83c,GBPJPY_otc,CALL,20.0,60,2026-06-13 01:39:56 UTC,1781314796.712,2026-06-13 01:40:54 UTC,1781314854.266,209.529,209.48,loss,-20.0,92.0,level3,MEDIUM,1781314796.712,0.0,209.529,83.5,83.5,MEDIUM,True,True,12.0,—,False,-12.0,—,STRONG_MOMENTUM,100.0,True,True,app\data\tick_logs\GBPJPY_otc\2026-06-13.jsonl
auto_ghost_1781306703,6c1417bf-fbcf-460a-b4a0-a1825fbc2323,LBPUSD_otc,PUT,20.0,60,2026-06-13 01:40:18 UTC,1781314818.747,2026-06-13 01:41:19 UTC,1781314879.303,1.3913e-05,1.3926e-05,loss,-20.0,92.0,level3,MEDIUM,1781314818.747,0.0,1.3913e-05,84.6,84.6,MEDIUM,False,True,15.0,—,False,-12.0,—,STRONG_MOMENTUM,100.0,True,True,app\data\tick_logs\LBPUSD_otc\2026-06-13.jsonl
auto_ghost_1781306703,8ef5aca3-1d13-4df8-b66d-24fba808af30,AUDUSD_otc,CALL,20.0,60,2026-06-13 01:42:25 UTC,1781314945.877,2026-06-13 01:43:25 UTC,1781315005.002,0.72502,0.72457,loss,-20.0,92.0,level3,MEDIUM,1781314945.877,0.0,0.72502,88.0,88.0,MEDIUM,False,True,4.0,—,False,-12.0,—,STRONG_MOMENTUM,100.0,True,True,app\data\tick_logs\AUDUSD_otc\2026-06-13.jsonl
auto_ghost_1781306703,e46c6a12-b97b-4953-8d33-7186d2af7c25,LBPUSD_otc,PUT,20.0,60,2026-06-13 01:42:35 UTC,1781314955.178,2026-06-13 01:43:35 UTC,1781315015.553,1.3955e-05,1.4036e-05,loss,-20.0,92.0,level3,MEDIUM,1781314955.178,0.0,1.3955e-05,88.5,88.5,MEDIUM,False,True,19.0,—,False,-11.5,—,STRONG_MOMENTUM,95.8,True,True,app\data\tick_logs\LBPUSD_otc\2026-06-13.jsonl
auto_ghost_1781306703,fee0898c-5f1d-4011-bb79-f3d311842605,QARCNY_otc,CALL,20.0,60,2026-06-13 01:44:14 UTC,1781315054.223,2026-06-13 01:45:10 UTC,1781315110.837,1.90064,1.900642,win,18.400000000000002,92.0,level3,MEDIUM,1781315054.223,0.0,1.90064,88.6,88.6,MEDIUM,False,True,15.0,—,False,-8.0,—,STRONG_MOMENTUM,100.0,True,True,app\data\tick_logs\QARCNY_otc\2026-06-13.jsonl
auto_ghost_1781306703,dbaae542-a1e9-436f-bb65-41c5c9ec5d71,EURNZD_otc,CALL,20.0,60,2026-06-13 01:44:37 UTC,1781315077.778,2026-06-13 01:45:35 UTC,1781315135.879,2.00413,2.00463,win,18.400000000000002,92.0,level3,HIGH,1781315077.778,0.0,2.00413,86.8,86.8,HIGH,True,True,8.0,—,False,2.3,—,TREND_PULLBACK,77.1,True,True,app\data\tick_logs\EURNZD_otc\2026-06-13.jsonl
auto_ghost_1781306703,f136cc55-20a6-4475-b69c-bc2f773bfdd1,AUDUSD_otc,CALL,20.0,60,2026-06-13 01:45:48 UTC,1781315148.902,2026-06-13 01:46:46 UTC,1781315206.472,0.72439,0.7249,win,18.400000000000002,92.0,level3,MEDIUM,1781315148.902,0.0,0.72439,88.0,88.0,MEDIUM,False,True,15.0,—,False,-12.0,—,STRONG_MOMENTUM,100.0,True,True,app\data\tick_logs\AUDUSD_otc\2026-06-13.jsonl
auto_ghost_1781306703,2685c7f3-2b85-4d69-b467-a1ddd96678b0,EURNZD_otc,CALL,20.0,60,2026-06-13 01:46:36 UTC,1781315196.98,2026-06-13 01:47:37 UTC,1781315257.099,2.00464,2.00508,win,18.400000000000002,92.0,level3,HIGH,1781315196.98,0.0,2.00464,88.3,88.3,HIGH,True,True,9.0,—,False,2.2,—,TREND_PULLBACK,75.0,True,True,app\data\tick_logs\EURNZD_otc\2026-06-13.jsonl
auto_ghost_1781306703,2527559a-248c-413d-8081-808c8005efc4,AUDUSD_otc,CALL,20.0,60,2026-06-13 01:47:20 UTC,1781315240.559,2026-06-13 01:48:17 UTC,1781315297.704,0.72457,0.72438,loss,-20.0,92.0,level3,MEDIUM,1781315240.559,0.0,0.72457,87.3,87.3,MEDIUM,False,True,9.0,—,False,-12.0,—,STRONG_MOMENTUM,100.0,True,True,app\data\tick_logs\AUDUSD_otc\2026-06-13.jsonl
auto_ghost_1781306703,dc158804-266a-4e54-b47e-1fb132f6351b,CHFJPY_otc,CALL,20.0,60,2026-06-13 01:49:58 UTC,1781315398.96,2026-06-13 01:50:59 UTC,1781315459.018,202.779,202.803,win,18.400000000000002,92.0,level3,HIGH,1781315398.96,0.0,202.779,88.8,88.8,HIGH,True,True,-6.0,—,False,2.2,—,TREND_PULLBACK,72.9,True,True,app\data\tick_logs\CHFJPY_otc\2026-06-13.jsonl
auto_ghost_1781306703,234d9367-14d8-4fe6-b7d7-fe4003401de5,LBPUSD_otc,PUT,20.0,60,2026-06-13 01:52:23 UTC,1781315543.784,2026-06-13 01:53:20 UTC,1781315600.022,1.3967e-05,1.396e-05,win,18.400000000000002,92.0,level3,HIGH,1781315543.784,0.0,1.3967e-05,86.6,86.6,HIGH,False,True,3.0,—,False,2.0,—,TREND_REVERSAL,100.0,False,True,app\data\tick_logs\LBPUSD_otc\2026-06-13.jsonl
auto_ghost_1781306703,1834e94e-74fa-47fc-a384-acbcfcf4e5f3,GBPJPY_otc,CALL,20.0,60,2026-06-13 01:52:32 UTC,1781315552.281,2026-06-13 01:53:30 UTC,1781315610.028,209.68,209.848,win,18.400000000000002,92.0,level3,MEDIUM,1781315552.281,0.0,209.68,82.7,82.7,MEDIUM,True,True,-1.0,—,False,-12.0,—,STRONG_MOMENTUM,100.0,True,True,app\data\tick_logs\GBPJPY_otc\2026-06-13.jsonl
auto_ghost_1781306703,23141a71-7aee-41f8-b2ce-512f9beff95b,CHFJPY_otc,CALL,20.0,60,2026-06-13 01:54:17 UTC,1781315657.633,2026-06-13 01:55:16 UTC,1781315716.268,202.678,202.648,loss,-20.0,92.0,level3,HIGH,1781315657.633,0.0,202.678,86.1,86.1,HIGH,True,True,8.0,—,False,2.2,—,TREND_PULLBACK,73.4,True,True,app\data\tick_logs\CHFJPY_otc\2026-06-13.jsonl
auto_ghost_1781306703,a54324e1-3ff5-4911-a713-9da1b6fb6137,EURNZD_otc,CALL,20.0,60,2026-06-13 01:54:36 UTC,1781315676.694,2026-06-13 01:55:36 UTC,1781315736.329,2.00306,2.0035,win,18.400000000000002,92.0,level3,HIGH,1781315676.694,0.0,2.00306,88.6,88.6,HIGH,False,True,6.0,—,False,1.0,—,RANGE_BOUND,66.6,False,True,app\data\tick_logs\EURNZD_otc\2026-06-13.jsonl
auto_ghost_1781306703,bf2d357d-49b9-4aaf-9a73-258a87786a78,GBPJPY_otc,CALL,20.0,60,2026-06-13 01:56:01 UTC,1781315761.28,2026-06-13 01:56:56 UTC,1781315816.99,209.653,209.349,loss,-20.0,92.0,level3,MEDIUM,1781315761.28,0.0,209.653,84.7,84.7,MEDIUM,True,True,19.0,—,False,-11.3,—,STRONG_MOMENTUM,94.2,True,True,app\data\tick_logs\GBPJPY_otc\2026-06-13.jsonl
auto_ghost_1781306703,baf1cc49-0e39-4ad3-969f-28d39a38f8c0,LBPUSD_otc,CALL,20.0,60,2026-06-13 01:56:12 UTC,1781315772.419,2026-06-13 01:57:12 UTC,1781315832.536,1.3857e-05,1.3837e-05,loss,-20.0,91.0,level3,MEDIUM,1781315772.419,0.0,1.3857e-05,82.4,82.4,MEDIUM,False,True,-4.0,—,False,4.8,—,TREND_REVERSAL,96.0,True,True,app\data\tick_logs\LBPUSD_otc\2026-06-13.jsonl
auto_ghost_1781306703,96a257da-f3ef-4bba-b8ae-9028b41c55a6,CHFJPY_otc,PUT,20.0,60,2026-06-13 01:57:47 UTC,1781315867.087,2026-06-13 01:58:43 UTC,1781315923.125,202.615,202.697,loss,-20.0,92.0,level3,HIGH,1781315867.087,0.0,202.615,85.7,85.7,HIGH,False,True,0.0,—,False,4.2,—,RANGE_BOUND,52.8,False,True,app\data\tick_logs\CHFJPY_otc\2026-06-13.jsonl
auto_ghost_1781306703,ee4b9cac-c1f6-4b95-acaf-ab94fd6b5bc3,EURJPY_otc,PUT,20.0,60,2026-06-13 01:58:21 UTC,1781315901.109,2026-06-13 01:59:18 UTC,1781315958.696,189.759,189.781,loss,-20.0,92.0,level3,HIGH,1781315901.109,0.0,189.759,84.2,84.2,HIGH,True,True,-2.0,—,False,5.9,—,TREND_PULLBACK,63.4,True,True,app\data\tick_logs\EURJPY_otc\2026-06-13.jsonl
auto_ghost_1781306703,b5bace4c-c5d3-41c8-aad2-5dc71a7f2b8e,AUDUSD_otc,CALL,20.0,60,2026-06-13 02:00:06 UTC,1781316006.759,2026-06-13 02:01:04 UTC,1781316064.841,0.72525,0.72552,win,18.400000000000002,92.0,level3,MEDIUM,1781316006.759,0.0,0.72525,84.6,84.6,MEDIUM,False,True,8.0,—,False,-9.6,—,STRONG_MOMENTUM,80.0,True,True,app\data\tick_logs\AUDUSD_otc\2026-06-13.jsonl
auto_ghost_1781306703,d03d384c-c72c-4201-9e39-fd289a5134b4,GBPJPY_otc,CALL,20.0,60,2026-06-13 02:00:08 UTC,1781316008.743,2026-06-13 02:01:04 UTC,1781316064.841,209.061,208.962,loss,-20.0,91.0,level3,HIGH,1781316008.743,0.0,209.061,87.9,87.9,HIGH,False,True,-5.0,—,False,5.0,—,TREND_REVERSAL,100.0,True,True,app\data\tick_logs\GBPJPY_otc\2026-06-13.jsonl
auto_ghost_1781306703,c76b25e4-7777-4fcc-8774-b446e50bb46e,CHFJPY_otc,PUT,20.0,60,2026-06-13 02:04:52 UTC,1781316292.881,2026-06-13 02:05:52 UTC,1781316352.514,202.812,202.921,loss,-20.0,92.0,level3,MEDIUM,1781316292.881,0.0,202.812,82.0,82.0,MEDIUM,False,True,-3.0,—,False,3.6,—,RANGE_BOUND,60.0,True,True,app\data\tick_logs\CHFJPY_otc\2026-06-13.jsonl
auto_ghost_1781306703,c2f403a7-511d-4d01-af65-4c9a5913a36a,EURNZD_otc,PUT,20.0,60,2026-06-13 02:05:08 UTC,1781316308.907,2026-06-13 02:06:07 UTC,1781316367.65,2.00786,2.00827,loss,-20.0,92.0,level3,MEDIUM,1781316308.907,0.0,2.00786,81.4,81.4,MEDIUM,True,True,-3.0,—,False,3.3,—,RANGE_BOUND,54.9,True,True,app\data\tick_logs\EURNZD_otc\2026-06-13.jsonl
auto_ghost_1781306703,dab5a567-4675-4b36-9325-768ac47710b2,AUDUSD_otc,CALL,20.0,60,2026-06-13 02:06:32 UTC,1781316392.741,2026-06-13 02:07:33 UTC,1781316453.369,0.72568,0.72632,win,18.400000000000002,92.0,level3,MEDIUM,1781316392.741,0.0,0.72568,88.2,88.2,MEDIUM,False,True,4.0,—,False,-8.6,—,STRONG_MOMENTUM,71.5,True,True,app\data\tick_logs\AUDUSD_otc\2026-06-13.jsonl
